root;adce;basicaa;called_value_propagation;ee_instrument;gvn;inline;instcombine;ipsccp;jump_threading;licm;mergereturn;pgo_memop_opt;sccp;simplifycfg;sink;tailcallelim;y
1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;0;3318.6
1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;0;3307.6
1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;0;3397.8
1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;0;1;3159.4
1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;0;1;3203.8
1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;0;1;3252.8
1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;0;1;3268.0
1;1;1;1;1;0;1;0;1;0;0;0;1;0;0;1;1;3309.0
1;1;1;1;1;1;1;0;1;0;0;0;1;0;0;1;1;3296.2
1;1;1;1;1;0;1;0;1;0;0;0;1;1;0;1;1;3324.6
1;1;1;1;1;1;1;0;1;0;0;0;1;1;0;1;1;3334.0
1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;3245.0
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;0;1;3154.8
1;1;1;1;1;0;1;0;1;1;0;0;1;0;0;1;1;3332.4
1;1;1;1;1;0;1;0;1;1;0;0;1;1;0;1;1;3414.4
1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;1;3306.6
1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;3325.6
1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;0;1;3380.0
1;1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;1;3389.0
1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;3267.6
1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;0;1;3338.2
1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;0;1;3250.6
1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;0;1;3376.8
1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;0;1;3335.4
1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;0;1;3328.2
1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;0;1;3436.8
1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;0;1;3362.6
1;1;1;1;1;0;1;0;1;0;1;0;1;0;0;1;1;3303.6
1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;1;3365.6
1;1;1;1;1;0;1;0;1;1;1;0;1;0;0;1;1;3395.0
1;1;1;1;1;0;1;0;1;1;1;0;1;1;0;1;1;3449.6
1;1;1;1;1;1;1;0;1;0;1;0;1;0;0;1;1;3319.8
1;1;1;1;1;1;1;0;1;1;1;0;1;0;0;1;1;3426.0
1;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;3394.0
1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;3405.2
1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;2701.2
1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;0;2733.6
1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;2750.2
1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;2845.6
1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;2803.0
1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;0;2783.8
1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;1;0;2858.0
1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;0;2862.6
1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;0;2785.0
1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;0;0;2835.4
1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;1;0;2845.0
1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;1;0;2867.4
1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;2854.4
1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;0;2844.6
1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;0;2826.2
1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;2867.8
1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;2834.4
1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;0;1;2755.2
1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;2889.2
1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;2933.4
1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;1;2865.0
1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;1;2908.4
1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;0;1;2945.0
1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;0;1;2947.2
1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;1;2866.6
1;1;1;1;1;0;0;0;1;0;0;1;0;1;0;1;1;2940.6
1;1;1;1;1;0;0;0;1;0;1;1;0;0;0;1;1;2932.4
1;1;1;1;1;0;0;0;1;0;1;1;0;1;0;1;1;2965.2
1;1;1;1;1;1;0;0;1;0;0;1;0;0;0;1;1;2937.0
1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;1;1;2938.6
1;1;1;1;1;1;0;0;1;0;0;1;0;1;0;1;1;2953.2
1;1;1;1;1;1;0;0;1;0;1;1;0;1;0;1;1;3006.2
1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;0;2927.2
1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;0;2905.0
1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;0;2992.6
1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;0;2988.0
1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;0;3003.0
1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;0;3045.0
1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;0;3046.0
1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;1;0;3053.8
1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;0;1;3044.4
1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;0;1;2977.6
1;1;1;1;1;0;0;0;1;0;0;1;1;0;0;1;1;3075.0
1;1;1;1;1;0;0;0;1;0;0;1;1;1;0;1;1;3061.4
1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;0;1;3123.6
1;1;1;1;1;1;0;0;1;0;0;1;1;0;0;1;1;3063.4
1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;0;1;3115.6
1;1;1;1;1;1;0;0;1;0;0;1;1;1;0;1;1;3183.6
1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;0;2994.6
1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;0;3056.0
1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;0;2995.2
1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;0;0;3061.2
1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;0;1;3105.2
1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;0;1;3104.2
1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;0;1;3128.8
1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;0;1;3161.6
1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;0;3043.0
1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;0;3083.6
1;1;1;1;1;0;0;0;1;0;1;1;1;0;0;1;1;3186.8
1;1;1;1;1;0;0;0;1;0;1;1;1;1;0;1;1;3152.2
1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;1;0;3076.6
1;1;1;1;1;1;0;0;1;0;1;1;1;0;0;1;1;3187.2
1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;0;3031.8
1;1;1;1;1;1;0;0;1;0;1;1;1;1;0;1;1;3210.8
1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;0;2840.4
1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;0;0;2870.8
1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;2934.6
1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;2999.8
1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;1;0;2952.6
1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;0;2956.8
1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;1;0;3062.8
1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;1;0;2977.2
1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;0;2948.0
1;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;0;3052.8
1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;0;2970.2
1;1;1;1;1;0;1;0;1;0;1;1;0;1;0;1;0;3046.0
1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;0;2998.4
1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;0;3033.2
1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;3024.0
1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;3073.6
1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;0;3069.2
1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;0;3130.0
1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;0;3112.4
1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;0;3185.0
1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;0;3229.4
1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;0;3159.8
1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;0;3199.6
1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;3298.2
1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;0;3134.8
1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;0;3226.8
1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;1;0;3181.6
1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;0;3307.6
1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;0;3192.8
1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;0;3246.0
1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;0;3144.2
1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;3299.0
1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;0;1;2961.6
1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;0;1;2926.8
1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;3093.0
1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;1;3067.6
1;1;1;1;1;0;1;0;1;0;0;1;0;0;0;1;1;3059.4
1;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;1;3136.0
1;1;1;1;1;0;1;0;1;0;0;1;0;1;0;1;1;3074.2
1;1;1;1;1;1;1;0;1;0;0;1;0;1;0;1;1;3100.2
1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;0;1;3244.4
1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;0;1;3142.4
1;1;1;1;1;0;1;0;1;0;0;1;1;0;0;1;1;3264.4
1;1;1;1;1;0;1;0;1;0;0;1;1;1;0;1;1;3253.8
1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;0;1;3235.0
1;1;1;1;1;1;1;0;1;0;0;1;1;0;0;1;1;3323.8
1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;0;1;3290.2
1;1;1;1;1;1;1;0;1;0;0;1;1;1;0;1;1;3345.8
1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;0;1;3055.2
1;1;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;3102.6
1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;0;1;3101.4
1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;1;3072.6
1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;3238.2
1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;0;1;3289.4
1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;3398.0
1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;0;1;3307.0
1;1;1;1;1;0;1;0;1;0;1;1;0;0;0;1;1;3072.4
1;1;1;1;1;0;1;0;1;0;1;1;0;1;0;1;1;3230.2
1;1;1;1;1;0;1;0;1;0;1;1;1;0;0;1;1;3294.4
1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;3358.2
1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;1;1;3146.4
1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;3287.4
1;1;1;1;1;1;1;0;1;0;1;1;0;1;0;1;1;3108.8
1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;3399.8
1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;0;2734.8
1;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0;0;2776.6
1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;0;2839.8
1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;0;2833.6
1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;0;2840.2
1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;0;2903.2
1;1;1;1;1;0;0;0;1;1;0;1;0;1;0;1;0;2883.0
1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;0;2904.8
1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;0;2889.0
1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;0;2820.6
1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;2831.8
1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;1;0;2921.2
1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;0;2823.4
1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;0;2970.8
1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;2901.4
1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;0;2952.4
1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;0;1;2883.8
1;1;1;1;1;0;0;0;1;1;0;1;0;1;0;0;1;2861.0
1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;0;1;2852.4
1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;0;1;2974.6
1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;0;1;2854.4
1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;0;1;2962.0
1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;0;1;2976.6
1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;1;3041.6
1;1;1;1;1;0;0;0;1;1;0;1;0;0;0;1;1;2913.2
1;1;1;1;1;0;0;0;1;1;0;1;0;1;0;1;1;2980.6
1;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;1;3046.0
1;1;1;1;1;0;0;0;1;1;1;1;0;1;0;1;1;2983.2
1;1;1;1;1;1;0;0;1;1;0;1;0;0;0;1;1;2973.4
1;1;1;1;1;1;0;0;1;1;1;1;0;0;0;1;1;3066.8
1;1;1;1;1;1;0;0;1;1;0;1;0;1;0;1;1;2995.8
1;1;1;1;1;1;0;0;1;1;1;1;0;1;0;1;1;3048.0
1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;0;2964.6
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;0;2931.8
1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;3011.0
1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;0;3049.6
1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;0;3033.2
1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;0;3097.2
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;0;3043.2
1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;0;3087.2
1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;0;1;3107.6
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;0;1;3018.8
1;1;1;1;1;0;1;0;1;1;0;1;0;0;0;1;1;3080.6
1;1;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;3116.8
1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;1;3081.8
1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;3080.4
1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;0;1;3196.8
1;1;1;1;1;1;1;0;1;1;0;1;0;1;0;1;1;3091.2
1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;0;2989.4
1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;3059.4
1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;0;3061.0
1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;3067.4
1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;0;1;3141.0
1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;0;1;3125.8
1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;1;3157.6
1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;1;3098.0
1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;0;3109.4
1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;0;3100.2
1;1;1;1;1;0;1;0;1;1;1;1;0;0;0;1;1;3156.4
1;1;1;1;1;0;1;0;1;1;1;1;0;1;0;1;1;3271.8
1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;3038.8
1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;1;3112.6
1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;0;3115.2
1;1;1;1;1;1;1;0;1;1;1;1;0;1;0;1;1;3298.8
1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;0;2939.0
1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;0;0;2951.8
1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;0;3030.6
1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;0;2970.0
1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;1;0;3084.8
1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;1;0;3042.2
1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;1;0;3088.2
1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;0;3152.0
1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;0;3060.6
1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;0;3108.4
1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;0;3137.6
1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;0;3112.4
1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;0;3052.2
1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;0;3198.0
1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;0;3058.4
1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;0;3084.6
1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;0;3094.6
1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;0;3146.8
1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;0;3269.4
1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;0;3233.6
1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;0;3225.2
1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;0;3216.4
1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;0;3319.8
1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;3289.2
1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;1;0;3270.0
1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;1;0;3310.2
1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;0;3285.6
1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;0;3384.6
1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;0;3225.0
1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;0;3324.4
1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;0;3390.0
1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;3326.2
1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;0;1;3024.2
1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;0;1;3043.6
1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;0;1;3179.0
1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;0;1;3138.0
1;1;1;1;1;0;0;0;1;1;0;1;1;0;0;1;1;3116.4
1;1;1;1;1;1;0;0;1;1;0;1;1;0;0;1;1;3190.4
1;1;1;1;1;0;0;0;1;1;0;1;1;1;0;1;1;3178.4
1;1;1;1;1;1;0;0;1;1;0;1;1;1;0;1;1;3200.4
1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;3248.4
1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;0;1;3249.6
1;1;1;1;1;0;1;0;1;1;0;1;1;0;0;1;1;3357.2
1;1;1;1;1;0;1;0;1;1;0;1;1;1;0;1;1;3362.4
1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;0;1;3311.8
1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;3362.0
1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;0;1;3252.6
1;1;1;1;1;1;1;0;1;1;0;1;1;1;0;1;1;3431.2
1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;0;1;3133.8
1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;0;1;3156.6
1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;0;1;3230.4
1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;0;1;3191.2
1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;0;1;3318.4
1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;0;1;3352.0
1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;0;1;3358.8
1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;0;1;3429.8
1;1;1;1;1;0;0;0;1;1;1;1;1;0;0;1;1;3127.2
1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;3139.4
1;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;3371.8
1;1;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;3429.6
1;1;1;1;1;1;0;0;1;1;1;1;1;0;0;1;1;3234.8
1;1;1;1;1;1;1;0;1;1;1;1;1;0;0;1;1;3395.8
1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;3298.4
1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;3451.6
1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2490.4
1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;2595.0
1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;2533.8
1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;2517.0
1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;2539.8
1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;0;2601.4
1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;2629.2
1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;2619.4
1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;2574.8
1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;0;2594.6
1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;2613.0
1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;2659.6
1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;0;2576.8
1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;0;2675.8
1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;0;2601.4
1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;1;0;2665.2
1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2591.0
1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;2567.8
1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;1;2594.4
1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;0;1;2693.0
1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;2670.0
1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;0;1;2656.8
1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;0;1;2709.8
1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;0;1;2682.8
1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;2643.8
1;1;1;1;1;0;0;1;0;0;0;0;0;1;0;1;1;2712.8
1;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;2625.8
1;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;1;2705.2
1;1;1;1;1;1;0;1;0;0;0;0;0;0;0;1;1;2647.2
1;1;1;1;1;1;0;1;0;0;1;0;0;0;0;1;1;2739.8
1;1;1;1;1;1;0;1;0;0;0;0;0;1;0;1;1;2699.2
1;1;1;1;1;1;0;1;0;0;1;0;0;1;0;1;1;2749.6
1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;2697.0
1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;2634.6
1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;2737.8
1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;0;2720.8
1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;0;2727.0
1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;1;0;2757.8
1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;1;0;2776.2
1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1;0;2793.0
1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;1;2832.0
1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;2740.6
1;1;1;1;1;0;0;1;0;0;0;0;1;0;0;1;1;2814.8
1;1;1;1;1;0;0;1;0;0;0;0;1;1;0;1;1;2843.4
1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;2837.0
1;1;1;1;1;1;0;1;0;0;0;0;1;0;0;1;1;2845.2
1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;0;1;2875.2
1;1;1;1;1;1;0;1;0;0;0;0;1;1;0;1;1;2926.8
1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;0;2741.6
1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;0;2839.0
1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;0;2767.0
1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;0;2812.8
1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;2877.4
1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;1;2863.4
1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;1;2859.2
1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;0;1;2886.6
1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;0;2853.0
1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;1;0;2822.6
1;1;1;1;1;0;0;1;0;0;1;0;1;0;0;1;1;2896.2
1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;1;1;2951.0
1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;1;0;2814.4
1;1;1;1;1;1;0;1;0;0;1;0;1;0;0;1;1;2948.4
1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;1;0;2827.8
1;1;1;1;1;1;0;1;0;0;1;0;1;1;0;1;1;2996.2
1;1;1;1;1;0;0;1;0;1;0;0;0;0;0;0;0;2540.6
